pet_id,pet_name,primary_breed,secondary_breed,mixed_breed,age,gender,size,primary_colour,secondary_colour,coat_length,shelter_name,shelter_id,zip_code,num_photos,children,cats,other_dogs,other_animals,fee_waived,pet_location,characteristics,house_trained,health,pet_story
73401009,Stormy,Mixed Breed,,False,Young,Female,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Stormy
Stormy is a beautiful dark brindle gal who is half of a dynamic duo bonded pair with Rainy. Stormy is dog-friendly with a soft play style with other pups. She is very loving and craves affection. She loves getting pets! She is fairly easy to walk, and especially enjoys being in the yard with people. These are beautiful girls: come meet them today!"
73400990,Bobby,Mixed Breed,,False,Adult,Male,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Bobby
Bobby is a big, calm, easygoing guy who is easy on leash and just happy to hang out. He's got nice medium energy and is cuddly with his friends and has been great meeting new people. Won't you come meet him and see for yourself?"
73400952,Shorty,Mixed Breed,,False,Young,Male,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Shorty
Shorty has read The Five Love Languages and can say that he checks every one of those boxes. He says he's versatile that way. Shorty is fun, peaceful and sensitive. While he might not be into other dogs, he LOVES HIS PEOPLE! He is a beautiful leash washer and excellent treat taker.

His handsome face will get your attention but it is his sweet personality that will get you hooked and he's house trained!!

All Shorty wants is to love and be loved. He doesn't demand a lot of attention and is so happy just tagging along with you."
73400948,James (in foster),Mixed Breed,,False,Senior,Male,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet James (in foster)
James is perfectly behaved in the house, always ready for an adventure, very attentive & is ecstatic during car rides!"
73400950,Koala,Mixed Breed,,False,Young,Male,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Koala
Are you looking for a dog who will keep you motivated to stay active AND cuddle with you on the couch after a long day of adventures? Look no further than Koala! With his good looks and great smile, he's Instagram-worthy for sure. Koala seems housetrained, knows how to sit and loves playing with toys. He's got great energy for hiking or romping around the yard. He's very affectionate--a super cuddler--and loves to sit in your lap while being petted. Easy to handle and fall in love with, we think you'll be smitten with Koala!"
73400980,Riley (in- foster),Mixed Breed,,False,Adult,Female,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Riley (in- foster)
This is Riley! She would love to give you kisses and cuddle with you too! Riley is a very sweet girl who enjoys being outside. Her favorite thing ever is playing fetch! The most important thing to know about Riley is that she would love to come home with you! Come meet her today."
73400896,Gator,Mixed Breed,,False,Adult,Male,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Gator
Gator is a handsome, gentle giant with a heart of gold. This stoic, lower energy boy is super sweet soul who loves to be around people. He's easy to leash, takes treats gently, and is great with commands. With his kind eyes and calm demeanor, Gator is sure to steal your heart."
73400875,Hydrangea,Mixed Breed,,False,Young,Female,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Hydrangea
Are you looking for a companion who's not only adorable but also incredibly sweet? Well, look no further because Hydrangea's your girl! She's the perfect balance of playfulness and charm. This petite girl is just the right size for cuddles on the couch or adventures in the park. She adores giving sweet kisses to anyone who crosses her path and thrives on the love and attention she receives in return. Hydrangea is a volunteer favorite because of her sweet gentle nature and happy-go-lucky personality. Plus she enjoys our doggie playgroup.
https://www.youtube.com/shorts/tFEg8p9ys2Q"
73400991,Marlowe/Cleo,Mixed Breed,,False,Adult,Female,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Marlowe/Cleo
Meet Marlowe, also known as Cleo. This beautiful girl is house trained and is really well behaved. She likes attention, and gets so excited to meet new people, and she's good with children. She's potty trained and crate trained but prefers to sleep on a bed. She enjoys lounging outside in the yard. She is quiet and rarely barks. Marlowe is spayed, vaccinated & microchipped."
73400959,Ameriso (Foster),Mixed Breed,,False,Young,Male,Extra Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Ameriso (Foster)
Meet Ameriso, the gentle giant. He may be big, but he is a very sweet and gentle boy. He's also easy on leash and walks right by your side. And while he loves his walks, he loves to lounge on the couch and chill with his people. He's a super cuddler too, who loves affection. He's been great with all the kids he's met. He is dog-friendly too and might even be able to have kitty friends with proper, slow intros. He is potty trained and crate trained. Ameriso is just an all around great dog. Come meet this handsome, easygoing guy today!"
73400984,Arjuna (in foster),Mixed Breed,,False,Adult,Female,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Arjuna (in foster)
Arjuna is a smaller-sized (38lbs.) black beauty. She is sweet, calm and friendly. She is initially shy but warms up quickly and then all she wants to do is be loved on and get as many pets as you're willing to give her. She is much more interested in human companionship than toys or playing. Arjuna sounds perfect for someone looking for a low-key, gentle companion who seeks out love but also gives it back in abundance. If that's you, come meet Arjuna today!"
73400985,Channing T (in foster),Pit Bull Terrier,Mixed Breed,True,Senior,Male,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Channing T (in foster)
Channing T has more than a little in common with a certain actor (Channing Tatum.) They're both handsome, hunky, heartthrobs. This Channing T is not just eye candy, however. He's sweet, calm and friendly and loves meeting new people. He may be housebroken, takes treats gently and gives great kisses. Who wouldn't want to snuggle up with Channing T on the couch? Meet a real heartthrob today!!"
73401006,Frisco(in-foster),Mixed Breed,,False,Young,Male,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Frisco(in-foster)
Looking for a dog that's proven to be awesomely behaved in the home, great with other dogs in the house, and would love to spend the whole day by your side? Look no further than Frisco!

While Frisco is full of energy (loves playing with other dogs and zooms around in the yard, but tuckers out quickly), he's also the biggest snuggle bug around. His foster described him as ""adorably clingy."" Are you working from the couch? Frisco is ready for cuddly coworker duty and will gently rest his head on your arm. Taking a nap? He might fall asleep on top of you!

Frisco has plenty of funny quirks to keep you laughing (or just shake your head). He enjoys having his food ""prepared"" for him by adding some water and mixing it around. Frisco's a little scared of loud noises and will try to go ""under"" his human (he thinks he's a small dog!). And one of his absolute favorite things in the world are car rides - Frisco gets so excited that he makes a little ""plopping"" noise with his lips. He's smart and enthusiastic about learning (especially when treats are involved!) and is house- and crate-trained. He's handsome, with piercing golden eyes and a ""Phantom-of-the Opera"" face mask.

Frisco is the embodiment of charm, intelligence, and unconditional love, waiting for his forever home to share his boundless affection and playful spirit!

https://youtu.be/lPfhDr22sHk"
73400895,Koraline,Mixed Breed,,False,Young,Female,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Koraline
Meet Koraline, the playful pup with a heart of gold! This sweet girl loves belly rubs, treats, and a good game of fetch or tug-of-war. She's lived with all kinds of furry and human friends and is always up for a cuddle. Koraline's a bundle of energy and is a rough and rowdy player, so older kids and medium to large dogs are best for this gal. After some playtime she knows how to chill out for a well-deserved rest. Come meet this gorgeous girl today!"
73400940,Stan,Mixed Breed,,False,Young,Male,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Stan
Stan is ready to be your man! Stan recently spent time in a foster home and got great reviews: ""Companionable, friendly, fond of human company (loves cuddling!), but does not mind spending time by himself."" This guy could win a gold medal in snuggling and loves nothing more than getting belly rubs and affection. In the home, Stan is well behaved and passes the day chewing on his bone, lying quietly at your feet while you work, exploring the backyard, or simply sleeping in his favorite corner. He's also perfectly house-trained!

Stan's other loves are playing with other dogs (he's all about a good romp and wrestle session!) and car rides (especially if they lead somewhere fun!). Whether he's leading the way on a hike or snuggled up on the couch, Stan is the perfect companion. Stan's zest for life is infectious, making every moment spent with him a truly delightful experience!

https://youtu.be/Wg6rd6DOR4g"
73400884,Howard (Foster),Mixed Breed,,False,Young,Male,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Howard (Foster)
Meet Howard. This curious pup is a total sweetheart who loves everyone he meets (human or animal) and even likes to play with cats. He's an active explorer who's down for a good walk (though be prepared for some happy jumps!), and after all that fun, he's happy to cuddle up on the couch. Howard knows ""sit,"" ""stay,"" and ""paw,"" and most importantly, he knows how to shower you with doggy affection. He is already potty trained too. This social butterfly won't hesitate to greet everyone he meets with a wagging tail, so get ready for some serious love!"
73400986,Benny,Mixed Breed,,False,Adult,Male,Extra Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Benny
Who needs a happy hippo in their life? If that's you, look no further than Benny. He is a lovable BFF who's mastered the art of both crate and house training. Benny's heart is as big as his appetite, and he's adored by everyone he crosses paths with. He seems to like other dogs and should meet potential fur siblings.

Although Benny might carry a few extra pounds, he's on a journey to a healthier lifestyle and aims to reach a trimmer 65 pounds. This couch potato enjoys leisurely lounging but surprises you with occasional bursts of playful energy. Perfect for apartment or condo living, Benny thrives with just a few short walks a day, making him the ideal low-maintenance furry friend. To meet him, hit the ""I'm interested"" button."
73400920,Raven,Mixed Breed,,False,Young,Female,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Raven
Raven is an incredibly friendly and energetic companion who thrives on outdoor adventures. She adores spending time with kids and loves to run and play with them. (She lived with kids in her previous home.) When not entertaining little ones, Raven enjoys wrestling and sharing joyful moments with her beloved owner. This brindle beauty does not enjoy her time in the shelter and would love to find a foster or adoptive home asap. Come meet her today!"
73400968,Wednesday (Trial adoption),Mixed Breed,,False,Young,Female,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,N/A,"Meet Wednesday (Trial adoption)
Wednesday, hump day. What better way to get through the rest of the week than with a good dog by your side? Wednesday could use a friend. She's an enigma-calm and friendly but a bit shy, likes to be petted but isn't a cuddler. There's so much to love about this dog with her adorable face and ears. She's dog friendly, too, preferring to spend time with the big boys rather than other females. Spend every day getting to know and love Wednesday."
